20221023-181724:8,0.0
20221023-181725:8,0.0
20221023-181726:8,0.0
20221023-181727:8,0.0
20221023-181729:8,0.0
20221023-181730:8,0.0
20221023-181731:8,0.0
20221023-181732:8,25.0
20221023-181733:8,0.0
20221023-181734:8,62.5
20221023-181735:8,0.0
20221023-181736:8,0.0
20221023-181737:8,0.0
20221023-181738:8,0.0
20221023-181739:8,28.6
20221023-181740:8,25.0
20221023-181741:8,0.0
20221023-181742:8,0.0
20221023-181743:8,0.0
20221023-181744:8,0.0
20221023-181745:8,0.0
20221023-181746:8,0.0
20221023-181747:8,0.0
20221023-181748:8,0.0
20221023-181749:8,20.0
20221023-181750:8,0.0
20221023-181751:8,0.0
20221023-181752:8,0.0
20221023-181753:8,0.0
20221023-181754:8,0.0
20221023-181755:8,0.0
20221023-181756:8,37.5
20221023-181757:8,0.0
20221023-181758:8,0.0
20221023-181759:8,0.0
20221023-181800:8,0.0
20221023-181801:8,0.0
20221023-181802:8,0.0
20221023-181803:8,0.0
20221023-181804:8,0.0
20221023-181805:8,0.0
20221023-181806:8,0.0
20221023-181807:8,0.0
20221023-181808:8,0.0
20221023-181809:8,0.0
20221023-181810:8,0.0
20221023-181811:8,0.0
20221023-181812:8,50.0
20221023-181813:8,0.0
20221023-181814:8,0.0
20221023-181815:8,0.0
20221023-181816:8,0.0
20221023-181817:8,0.0
20221023-181818:8,25.0
20221023-181819:8,0.0
20221023-181820:8,0.0
20221023-181821:8,0.0
20221023-181822:8,0.0
20221023-181823:8,0.0
20221023-181824:8,0.0
20221023-181825:8,0.0
20221023-181826:8,0.0
20221023-181827:8,0.0
20221023-181828:8,0.0
20221023-181829:8,0.0
20221023-181830:8,0.0
20221023-181831:8,0.0
20221023-181833:8,0.0
20221023-181834:8,25.0
20221023-181835:8,0.0
20221023-181836:8,0.0
20221023-181837:8,0.0
20221023-181838:8,0.0
20221023-181839:8,25.0
20221023-181840:8,0.0
20221023-181841:8,0.0
20221023-181842:8,0.0
20221023-181843:8,0.0
20221023-181844:8,0.0
20221023-181845:8,0.0
20221023-181846:8,0.0
20221023-181847:8,0.0
20221023-181848:8,0.0
20221023-181849:8,0.0
20221023-181850:8,0.0
20221023-181851:8,0.0
20221023-181852:8,0.0
20221023-181853:8,0.0
20221023-181854:8,0.0
20221023-181855:8,0.0
20221023-181856:8,0.0
20221023-181857:8,0.0
20221023-181858:8,0.0
20221023-181859:8,0.0
20221023-181900:8,0.0
20221023-181901:8,50.0
20221023-181902:8,0.0
20221023-181903:8,0.0
20221023-181904:8,0.0
20221023-181905:8,0.0
20221023-181906:8,0.0
20221023-181907:8,0.0
20221023-181908:8,20.0
20221023-181909:8,0.0
20221023-181910:8,0.0
20221023-181911:8,0.0
20221023-181912:8,0.0
20221023-181913:8,0.0
20221023-181914:8,0.0
20221023-181915:8,0.0
20221023-181916:8,0.0
20221023-181917:8,0.0
20221023-181918:8,0.0
20221023-181919:8,0.0
20221023-181920:8,0.0
20221023-181921:8,0.0
20221023-181922:8,0.0
20221023-181923:8,0.0
20221023-181924:8,0.0
20221023-181925:8,0.0
20221023-181926:8,0.0
20221023-181927:8,0.0
20221023-181928:8,0.0
20221023-181929:8,0.0
20221023-181930:8,0.0
20221023-181931:8,0.0
20221023-181932:8,0.0
20221023-181933:8,0.0
20221023-181934:8,0.0
20221023-181935:8,0.0
20221023-181936:8,0.0
20221023-181937:8,0.0
20221023-181938:8,0.0
20221023-181939:8,0.0
20221023-181940:8,0.0
20221023-181941:8,0.0
20221023-181942:8,0.0
20221023-181943:8,0.0
20221023-181944:8,0.0
20221023-181945:8,0.0
20221023-181946:8,0.0
20221023-181947:8,0.0
20221023-181948:8,0.0
20221023-181949:8,0.0
20221023-181950:8,0.0
20221023-181951:8,0.0
20221023-181952:8,0.0
20221023-181953:8,0.0
20221023-181954:8,0.0
20221023-181955:8,0.0
20221023-181956:8,0.0
20221023-181957:8,0.0
20221023-181958:8,0.0
20221023-181959:8,0.0
20221023-182000:8,0.0
20221023-182001:8,0.0
20221023-182002:8,0.0
20221023-182003:8,0.0
20221023-182004:8,0.0
20221023-182005:8,0.0
20221023-182006:8,0.0
20221023-182008:8,0.0
20221023-182009:8,0.0
20221023-182010:8,0.0
20221023-182011:8,0.0
20221023-182012:8,0.0
20221023-182013:8,0.0
20221023-182014:8,0.0
20221023-182015:8,0.0
20221023-182016:8,0.0
20221023-182017:8,0.0
20221023-182018:8,0.0
20221023-182019:8,0.0
20221023-182020:8,0.0
20221023-182021:8,0.0
20221023-182022:8,0.0
20221023-182023:8,0.0
20221023-182024:8,0.0
20221023-182025:8,0.0
20221023-182026:8,0.0
20221023-182027:8,0.0
20221023-182028:8,0.0
20221023-182029:8,0.0
20221023-182030:8,0.0
20221023-182031:8,0.0
20221023-182032:8,0.0
20221023-182033:8,0.0
20221023-182034:8,0.0
20221023-182035:8,0.0
20221023-182036:8,0.0
20221023-182037:8,0.0
20221023-182038:8,0.0
20221023-182039:8,0.0
20221023-182040:8,0.0
20221023-182041:8,0.0
20221023-182042:8,0.0
20221023-182043:8,0.0
20221023-182045:8,0.0
20221023-182046:8,0.0
20221023-182047:8,0.0
20221023-182048:8,0.0
20221023-182049:8,0.0
20221023-182050:8,0.0
20221023-182051:8,0.0
20221023-182052:8,0.0
20221023-182053:8,0.0
20221023-182054:8,0.0
20221023-182055:8,0.0
20221023-182056:8,0.0
20221023-182057:8,0.0
20221023-182058:8,0.0
20221023-182059:8,0.0
20221023-182100:8,0.0
20221023-182101:8,0.0
20221023-182102:8,0.0
20221023-182103:8,0.0
20221023-182104:8,0.0
20221023-182105:8,0.0
20221023-182106:8,0.0
20221023-182107:8,0.0
20221023-182108:8,0.0
20221023-182109:8,0.0
20221023-182110:8,0.0
20221023-182111:8,0.0
20221023-182112:8,0.0
20221023-182113:8,0.0
20221023-182114:8,0.0
20221023-182115:8,0.0
20221023-182116:8,0.0
20221023-182117:8,0.0
20221023-182118:8,0.0
20221023-182119:8,0.0
20221023-182120:8,0.0
20221023-182121:8,0.0
20221023-182122:8,0.0
20221023-182123:8,0.0
20221023-182124:8,0.0
20221023-182125:8,0.0
20221023-182126:8,0.0
20221023-182127:8,0.0
20221023-182128:8,0.0
20221023-182129:8,0.0
20221023-182130:8,0.0
20221023-182131:8,0.0
20221023-182132:8,0.0
20221023-182133:8,0.0
20221023-182134:8,0.0
20221023-182135:8,0.0
20221023-182136:8,0.0
20221023-182137:8,0.0
20221023-182138:8,0.0
20221023-182139:8,0.0
20221023-182140:8,0.0
20221023-182141:8,0.0
20221023-182142:8,0.0
20221023-182143:8,0.0
20221023-182144:8,0.0
20221023-182146:8,0.0
20221023-182147:8,0.0
20221023-182148:8,0.0
20221023-182149:8,0.0
20221023-182150:8,0.0
20221023-182151:8,0.0
20221023-182152:8,0.0
20221023-182153:8,0.0
20221023-182154:8,0.0
20221023-182155:8,0.0
20221023-182156:8,0.0
20221023-182157:8,0.0
20221023-182158:8,0.0
20221023-182159:8,0.0
20221023-182200:8,0.0
20221023-182201:8,0.0
20221023-182202:8,0.0
20221023-182203:8,0.0
20221023-182204:8,0.0
20221023-182205:8,0.0
20221023-182206:8,0.0
20221023-182207:8,0.0
20221023-182208:8,0.0
20221023-182209:8,0.0
20221023-182210:8,0.0
20221023-182211:8,0.0
20221023-182212:8,0.0
20221023-182213:8,0.0
20221023-182214:8,0.0
20221023-182215:8,0.0
20221023-182216:8,0.0
20221023-182217:8,0.0
20221023-182218:8,0.0
20221023-182219:8,0.0
20221023-182220:8,0.0
20221023-182221:8,0.0
20221023-182222:8,0.0
20221023-182223:8,0.0
20221023-182224:8,0.0
20221023-182225:8,0.0
20221023-182226:8,0.0
20221023-182227:8,0.0
20221023-182228:8,0.0
20221023-182229:8,0.0
20221023-182230:8,0.0
20221023-182231:8,0.0
20221023-182232:8,0.0
20221023-182233:8,0.0
20221023-182234:8,0.0
20221023-182235:8,0.0
20221023-182236:8,0.0
20221023-182237:8,0.0
20221023-182238:8,0.0
20221023-182239:8,0.0
20221023-182240:8,0.0
20221023-182241:8,0.0
20221023-182242:8,0.0
20221023-182243:8,0.0
20221023-182244:8,0.0
20221023-182245:8,0.0
20221023-182246:8,0.0
20221023-182247:8,0.0
20221023-182248:8,0.0
20221023-182249:8,0.0
20221023-182250:8,0.0
20221023-182251:8,0.0
20221023-182252:8,0.0
20221023-182253:8,0.0
20221023-182254:8,0.0
20221023-182255:8,0.0
20221023-182256:8,0.0
20221023-182257:8,0.0
20221023-182258:8,0.0
20221023-182259:8,0.0
20221023-182300:8,0.0
20221023-182301:8,0.0
20221023-182302:8,0.0
20221023-182303:8,0.0
20221023-182304:8,0.0
20221023-182305:8,0.0
20221023-182306:8,0.0
20221023-182307:8,0.0
20221023-182308:8,0.0
20221023-182309:8,0.0
20221023-182310:8,0.0
20221023-182311:8,0.0
20221023-182312:8,0.0
20221023-182313:8,0.0
20221023-182314:8,0.0
20221023-182315:8,0.0
20221023-182317:8,0.0
20221023-182318:8,0.0
20221023-182319:8,0.0
20221023-182320:8,0.0
20221023-182321:8,0.0
20221023-182322:8,0.0
20221023-182323:8,0.0
20221023-182324:8,0.0
20221023-182325:8,0.0
20221023-182326:8,0.0
20221023-182327:8,0.0
20221023-182328:8,0.0
20221023-182329:8,0.0
20221023-182330:8,0.0
20221023-182331:8,0.0
20221023-182332:8,0.0
20221023-182333:8,0.0
20221023-182334:8,0.0
20221023-182335:8,0.0
20221023-182336:8,0.0
20221023-182337:8,0.0
20221023-182338:8,0.0
20221023-182339:8,0.0
20221023-182340:8,0.0
20221023-182341:8,0.0
20221023-182342:8,0.0
20221023-182343:8,0.0
20221023-182344:8,0.0
20221023-182345:8,0.0
20221023-182346:8,0.0
20221023-182347:8,0.0
20221023-182348:8,0.0
20221023-182349:8,0.0
20221023-182350:8,0.0
20221023-182351:8,0.0
20221023-182352:8,0.0
20221023-182353:8,0.0
20221023-182354:8,0.0
20221023-182355:8,0.0
20221023-182356:8,0.0
20221023-182357:8,0.0
20221023-182358:8,0.0
20221023-182359:8,0.0
20221023-182400:8,0.0
20221023-182401:8,0.0
20221023-182402:8,0.0
20221023-182403:8,0.0
20221023-182404:8,0.0
20221023-182405:8,0.0
20221023-182406:8,0.0
20221023-182407:8,0.0
20221023-182408:8,0.0
20221023-182409:8,0.0
20221023-182410:8,0.0
20221023-182411:8,0.0
20221023-182412:8,0.0
20221023-182413:8,0.0
20221023-182414:8,0.0
20221023-182415:8,0.0
20221023-182416:8,0.0
20221023-182417:8,0.0
20221023-182418:8,0.0
20221023-182419:8,0.0
20221023-182420:8,0.0
20221023-182421:8,0.0
20221023-182422:8,0.0
20221023-182423:8,0.0
20221023-182424:8,0.0
20221023-182425:8,0.0
20221023-182426:8,0.0
20221023-182427:8,0.0
20221023-182428:8,0.0
20221023-182429:8,0.0
20221023-182430:8,0.0
20221023-182431:8,0.0
20221023-182432:8,0.0
20221023-182433:8,0.0
20221023-182434:8,0.0
20221023-182435:8,0.0
20221023-182436:8,0.0
20221023-182437:8,0.0
20221023-182438:8,0.0
20221023-182439:8,0.0
20221023-182440:8,0.0
20221023-182442:8,0.0
20221023-182443:8,0.0
20221023-182444:8,0.0
20221023-182445:8,0.0
20221023-182446:8,0.0
20221023-182447:8,0.0
20221023-182448:8,0.0
20221023-182449:8,0.0
20221023-182450:8,0.0
20221023-182451:8,0.0
20221023-182452:8,0.0
20221023-182453:8,0.0
20221023-182454:8,0.0
20221023-182455:8,0.0
20221023-182456:8,0.0
20221023-182457:8,0.0
20221023-182458:8,0.0
20221023-182459:8,0.0
20221023-182500:8,0.0
20221023-182501:8,0.0
20221023-182502:8,0.0
20221023-182503:8,0.0
20221023-182504:8,0.0
20221023-182505:8,0.0
20221023-182506:8,0.0
20221023-182507:8,0.0
20221023-182508:8,0.0
20221023-182509:8,0.0
20221023-182510:8,0.0
20221023-182511:8,0.0
20221023-182512:8,0.0
20221023-182513:8,0.0
20221023-182514:8,0.0
20221023-182515:8,0.0
20221023-182516:8,0.0
20221023-182517:8,0.0
20221023-182518:8,0.0
20221023-182519:8,0.0
20221023-182520:8,0.0
20221023-182521:8,0.0
20221023-182522:8,0.0
20221023-182523:8,0.0
20221023-182524:8,0.0
20221023-182525:8,0.0
20221023-182526:8,0.0
20221023-182527:8,0.0
20221023-182528:8,0.0
20221023-182529:8,0.0
20221023-182530:8,0.0
20221023-182531:8,0.0
20221023-182532:8,0.0
20221023-182533:8,0.0
20221023-182534:8,0.0
20221023-182535:8,0.0
20221023-182536:8,0.0
20221023-182537:8,0.0
20221023-182538:8,0.0
20221023-182539:8,0.0
20221023-182540:8,0.0
20221023-182541:8,0.0
20221023-182542:8,0.0
20221023-182543:8,0.0
20221023-182544:8,0.0
20221023-182545:8,0.0
20221023-182546:8,0.0
20221023-182547:8,0.0
20221023-182548:8,0.0
20221023-182549:8,0.0
20221023-182550:8,0.0
20221023-182552:8,0.0
20221023-182553:8,0.0
20221023-182554:8,0.0
20221023-182555:8,0.0
20221023-182556:8,0.0
20221023-182557:8,0.0
20221023-182558:8,0.0
20221023-182559:8,0.0
20221023-182600:8,0.0
20221023-182601:8,0.0
20221023-182602:8,0.0
20221023-182603:8,0.0
20221023-182604:8,0.0
20221023-182605:8,0.0
20221023-182606:8,0.0
20221023-182607:8,0.0
20221023-182608:8,0.0
20221023-182609:8,0.0
20221023-182610:8,0.0
20221023-182611:8,0.0
20221023-182612:8,0.0
20221023-182613:8,0.0
20221023-182614:8,0.0
20221023-182615:8,0.0
20221023-182616:8,0.0
20221023-182617:8,0.0
20221023-182618:8,0.0
20221023-182619:8,0.0
20221023-182620:8,0.0
20221023-182621:8,0.0
20221023-182622:8,0.0
20221023-182623:8,0.0
20221023-182624:8,0.0
20221023-182625:8,0.0
20221023-182626:8,0.0
20221023-182627:8,0.0
20221023-182628:8,0.0
20221023-182629:8,0.0
20221023-182630:8,0.0
20221023-182631:8,0.0
20221023-182632:8,0.0
20221023-182633:8,0.0
20221023-182634:8,0.0
20221023-182635:8,0.0
20221023-182636:8,0.0
20221023-182637:8,0.0
20221023-182638:8,0.0
20221023-182639:8,0.0
20221023-182640:8,0.0
20221023-182641:8,0.0
20221023-182642:8,0.0
20221023-182643:8,0.0
20221023-182644:8,0.0
20221023-182645:8,0.0
20221023-182646:8,0.0
20221023-182647:8,0.0
20221023-182648:8,0.0
20221023-182649:8,0.0
20221023-182650:8,0.0
20221023-182651:8,0.0
20221023-182652:8,0.0
20221023-182653:8,0.0
20221023-182654:8,0.0
20221023-182655:8,0.0
20221023-182656:8,0.0
20221023-182657:8,0.0
20221023-182658:8,0.0
20221023-182659:8,0.0
20221023-182700:8,0.0
20221023-182701:8,0.0
20221023-182702:8,0.0
20221023-182703:8,0.0
20221023-182704:8,0.0
20221023-182705:8,0.0
20221023-182706:8,0.0
20221023-182707:8,0.0
20221023-182708:8,0.0
20221023-182709:8,0.0
20221023-182710:8,0.0
20221023-182711:8,0.0
20221023-182712:8,0.0
20221023-182713:8,0.0
20221023-182714:8,0.0
20221023-182715:8,0.0
20221023-182717:8,0.0
20221023-182718:8,0.0
20221023-182719:8,0.0
20221023-182720:8,0.0
20221023-182721:8,0.0
20221023-182722:8,0.0
20221023-182723:8,0.0
20221023-182724:8,0.0
20221023-182725:8,0.0
20221023-182726:8,0.0
20221023-182727:8,0.0
20221023-182728:8,0.0
20221023-182729:8,0.0
20221023-182730:8,0.0
20221023-182731:8,0.0
20221023-182732:8,0.0
20221023-182733:8,0.0
20221023-182734:8,0.0
20221023-182735:8,0.0
20221023-182736:8,0.0
20221023-182737:8,0.0
20221023-182738:8,0.0
20221023-182739:8,0.0
20221023-182740:8,0.0
20221023-182741:8,0.0
20221023-182742:8,0.0
20221023-182743:8,0.0
20221023-182744:8,0.0
20221023-182745:8,0.0
20221023-182746:8,0.0
20221023-182747:8,0.0
20221023-182748:8,0.0
20221023-182749:8,0.0
20221023-182750:8,0.0
20221023-182751:8,0.0
20221023-182752:8,0.0
20221023-182753:8,0.0
20221023-182754:8,0.0
20221023-182755:8,0.0
20221023-182756:8,0.0
20221023-182757:8,0.0
20221023-182758:8,0.0
20221023-182759:8,0.0
20221023-182800:8,0.0
20221023-182801:8,0.0
20221023-182802:8,28.6
20221023-182803:8,0.0
20221023-182804:8,0.0
20221023-182805:8,0.0
20221023-182806:8,0.0
20221023-182807:8,0.0
20221023-182808:8,0.0
20221023-182809:8,0.0
20221023-182810:8,0.0
20221023-182811:8,0.0
20221023-182812:8,0.0
20221023-182813:8,0.0
20221023-182814:8,0.0
20221023-182815:8,0.0
20221023-182816:8,0.0
20221023-182817:8,0.0
20221023-182818:8,0.0
20221023-182819:8,0.0
20221023-182820:8,0.0
20221023-182821:8,0.0
20221023-182822:8,0.0
20221023-182823:8,0.0
20221023-182824:8,0.0
20221023-182825:8,0.0
20221023-182826:8,0.0
20221023-182827:8,0.0
20221023-182828:8,0.0
20221023-182829:8,0.0
20221023-182830:8,0.0
20221023-182831:8,0.0
20221023-182832:8,0.0
20221023-182833:8,0.0
20221023-182834:8,0.0
20221023-182835:8,0.0
20221023-182836:8,0.0
20221023-182837:8,0.0
20221023-182838:8,0.0
20221023-182839:8,0.0
20221023-182840:8,0.0
20221023-182841:8,0.0
20221023-182842:8,0.0
20221023-182843:8,0.0
20221023-182844:8,0.0
20221023-182845:8,0.0
20221023-182846:8,0.0
20221023-182847:8,0.0
20221023-182848:8,0.0
20221023-182849:8,0.0
20221023-182851:8,0.0
20221023-182852:8,0.0
20221023-182853:8,0.0
20221023-182854:8,0.0
20221023-182855:8,0.0
20221023-182856:8,0.0
20221023-182857:8,0.0
20221023-182858:8,0.0
20221023-182859:8,0.0
20221023-182900:8,0.0
20221023-182901:8,0.0
20221023-182902:8,0.0
20221023-182903:8,0.0
20221023-182904:8,0.0
20221023-182905:8,0.0
20221023-182906:8,0.0
20221023-182907:8,0.0
20221023-182908:8,0.0
20221023-182909:8,0.0
20221023-182910:8,0.0
20221023-182911:8,0.0
20221023-182912:8,0.0
20221023-182913:8,0.0
20221023-182914:8,0.0
20221023-182915:8,0.0
20221023-182916:8,0.0
20221023-182917:8,0.0
20221023-182918:8,0.0
20221023-182919:8,0.0
20221023-182920:8,0.0
20221023-182921:8,0.0
20221023-182922:8,0.0
20221023-182923:8,0.0
20221023-182924:8,0.0
20221023-182925:8,0.0
20221023-182926:8,0.0
20221023-182927:8,0.0
20221023-182928:8,0.0
20221023-182929:8,0.0
20221023-182930:8,0.0
20221023-182931:8,0.0
20221023-182932:8,0.0
20221023-182933:8,0.0
20221023-182934:8,0.0
20221023-182935:8,0.0
20221023-182936:8,0.0
20221023-182937:8,0.0
20221023-182938:8,0.0
20221023-182939:8,0.0
20221023-182940:8,0.0
20221023-182941:8,0.0
20221023-182942:8,0.0
20221023-182943:8,0.0
20221023-182944:8,0.0
20221023-182945:8,0.0
20221023-182946:8,0.0
20221023-182947:8,0.0
20221023-182948:8,0.0
20221023-182949:8,0.0
20221023-182950:8,0.0
20221023-182951:8,0.0
20221023-182952:8,0.0
20221023-182953:8,0.0
20221023-182954:8,0.0
20221023-182955:8,0.0
20221023-182956:8,0.0
20221023-182957:8,0.0
20221023-182958:8,0.0
20221023-182959:8,0.0
20221023-183000:8,0.0
20221023-183001:8,0.0
20221023-183002:8,0.0
20221023-183003:8,0.0
20221023-183004:8,0.0
20221023-183005:8,0.0
20221023-183006:8,0.0
20221023-183007:8,0.0
20221023-183008:8,0.0
20221023-183009:8,0.0
20221023-183010:8,0.0
20221023-183011:8,0.0
20221023-183013:8,0.0
20221023-183014:8,0.0
20221023-183015:8,0.0
20221023-183016:8,0.0
20221023-183017:8,0.0
20221023-183018:8,0.0
20221023-183019:8,0.0
20221023-183020:8,0.0
20221023-183021:8,0.0
20221023-183022:8,0.0
20221023-183023:8,0.0
20221023-183024:8,0.0
20221023-183025:8,0.0
20221023-183026:8,0.0
20221023-183027:8,0.0
20221023-183028:8,0.0
20221023-183029:8,0.0
20221023-183030:8,0.0
20221023-183031:8,0.0
20221023-183032:8,0.0
20221023-183033:8,0.0
20221023-183034:8,0.0
20221023-183035:8,0.0
20221023-183036:8,0.0
20221023-183037:8,0.0
20221023-183038:8,0.0
20221023-183039:8,0.0
20221023-183040:8,0.0
20221023-183041:8,0.0
20221023-183042:8,0.0
20221023-183043:8,0.0
20221023-183044:8,0.0
20221023-183045:8,0.0
20221023-183046:8,0.0
20221023-183047:8,0.0
20221023-183048:8,0.0
20221023-183049:8,0.0
20221023-183050:8,0.0
20221023-183051:8,0.0
20221023-183052:8,0.0
20221023-183053:8,0.0
20221023-183054:8,0.0
20221023-183055:8,0.0
20221023-183056:8,0.0
20221023-183057:8,0.0
20221023-183058:8,0.0
20221023-183059:8,0.0
20221023-183100:8,0.0
20221023-183101:8,0.0
20221023-183102:8,0.0
20221023-183103:8,0.0
20221023-183104:8,0.0
20221023-183105:8,0.0
20221023-183106:8,0.0
20221023-183107:8,0.0
20221023-183108:8,0.0
20221023-183109:8,0.0
20221023-183110:8,0.0
20221023-183111:8,0.0
20221023-183112:8,0.0
20221023-183113:8,0.0
20221023-183114:8,0.0
20221023-183115:8,0.0
20221023-183116:8,0.0
20221023-183117:8,0.0
20221023-183118:8,0.0
20221023-183119:8,0.0
20221023-183120:8,0.0
20221023-183121:8,0.0
20221023-183122:8,0.0
20221023-183123:8,0.0
20221023-183124:8,0.0
20221023-183125:8,0.0
20221023-183126:8,0.0
20221023-183127:8,0.0
20221023-183128:8,0.0
20221023-183129:8,0.0
20221023-183131:8,0.0
20221023-183132:8,0.0
20221023-183133:8,0.0
20221023-183134:8,0.0
20221023-183135:8,0.0
20221023-183136:8,0.0
20221023-183137:8,0.0
20221023-183138:8,0.0
20221023-183139:8,0.0
20221023-183140:8,0.0
20221023-183141:8,0.0
20221023-183142:8,0.0
20221023-183143:8,0.0
20221023-183144:8,0.0
20221023-183145:8,0.0
20221023-183146:8,0.0
20221023-183147:8,0.0
20221023-183148:8,0.0
20221023-183149:8,0.0
20221023-183150:8,0.0
20221023-183151:8,0.0
20221023-183152:8,0.0
20221023-183153:8,0.0
20221023-183154:8,0.0
20221023-183155:8,0.0
20221023-183156:8,0.0
20221023-183157:8,0.0
20221023-183158:8,0.0
20221023-183159:8,0.0
20221023-183200:8,0.0
20221023-183201:8,0.0
20221023-183202:8,0.0
20221023-183203:8,0.0
20221023-183204:8,0.0
20221023-183205:8,0.0
20221023-183206:8,0.0
20221023-183207:8,0.0
20221023-183208:8,0.0
20221023-183209:8,0.0
20221023-183210:8,0.0
20221023-183211:8,0.0
20221023-183212:8,0.0
20221023-183213:8,0.0
20221023-183214:8,0.0
20221023-183215:8,0.0
20221023-183216:8,0.0
20221023-183217:8,0.0
20221023-183218:8,0.0
20221023-183219:8,0.0
20221023-183220:8,0.0
20221023-183221:8,0.0
20221023-183222:8,0.0
20221023-183223:8,0.0
20221023-183224:8,0.0
20221023-183225:8,0.0
20221023-183226:8,0.0
20221023-183227:8,0.0
20221023-183228:8,0.0
20221023-183229:8,0.0
20221023-183230:8,0.0
20221023-183231:8,0.0
20221023-183232:8,0.0
20221023-183233:8,0.0
20221023-183234:8,0.0
20221023-183235:8,0.0
20221023-183236:8,0.0
20221023-183237:8,0.0
20221023-183238:8,0.0
20221023-183239:8,0.0
20221023-183240:8,0.0
20221023-183241:8,0.0
20221023-183242:8,0.0
20221023-183243:8,0.0
20221023-183244:8,0.0
20221023-183245:8,0.0
20221023-183247:8,0.0
20221023-183248:8,0.0
20221023-183249:8,0.0
20221023-183250:8,0.0
20221023-183251:8,0.0
20221023-183252:8,0.0
20221023-183253:8,0.0
20221023-183254:8,0.0
20221023-183255:8,0.0
20221023-183256:8,0.0
20221023-183257:8,0.0
20221023-183258:8,0.0
20221023-183259:8,0.0
20221023-183300:8,0.0
20221023-183301:8,0.0
20221023-183302:8,0.0
20221023-183303:8,0.0
20221023-183304:8,0.0
20221023-183305:8,0.0
20221023-183306:8,0.0
20221023-183307:8,0.0
20221023-183308:8,0.0
20221023-183309:8,0.0
20221023-183310:8,0.0
20221023-183311:8,0.0
20221023-183312:8,0.0
20221023-183313:8,0.0
20221023-183314:8,0.0
20221023-183315:8,0.0
20221023-183316:8,0.0
20221023-183317:8,0.0
20221023-183318:8,0.0
20221023-183319:8,0.0
20221023-183320:8,0.0
20221023-183321:8,0.0
20221023-183322:8,0.0
20221023-183323:8,0.0
20221023-183324:8,0.0
20221023-183325:8,0.0
20221023-183326:8,0.0
20221023-183327:8,0.0
20221023-183328:8,0.0
20221023-183329:8,0.0
20221023-183330:8,0.0
20221023-183331:8,0.0
20221023-183332:8,0.0
20221023-183333:8,0.0
20221023-183334:8,0.0
20221023-183335:8,0.0
20221023-183336:8,0.0
20221023-183337:8,0.0
20221023-183338:8,0.0
20221023-183339:8,0.0
20221023-183340:8,0.0
20221023-183341:8,0.0
20221023-183342:8,0.0
20221023-183343:8,0.0
20221023-183344:8,0.0
20221023-183345:8,0.0
20221023-183346:8,0.0
20221023-183347:8,0.0
20221023-183348:8,0.0
20221023-183349:8,0.0
20221023-183350:8,0.0
20221023-183351:8,0.0
20221023-183352:8,0.0
20221023-183353:8,0.0
20221023-183354:8,0.0
20221023-183355:8,0.0
20221023-183356:8,0.0
20221023-183357:8,0.0
20221023-183358:8,0.0
20221023-183359:8,0.0
20221023-183400:8,0.0
20221023-183401:8,0.0
20221023-183402:8,0.0
20221023-183403:8,0.0
20221023-183404:8,0.0
20221023-183405:8,0.0
20221023-183406:8,0.0
20221023-183407:8,0.0
20221023-183408:8,0.0
20221023-183409:8,0.0
20221023-183410:8,0.0
